0.2349999999999999867 9.105475000000000207 0.2300000000000000100
0.3649999999999999911 6.362019000000000091 0.2200000000000000011
0.4500000000000000111 4.767206049999999529 0.1700000000000000122
0.4699999999999999734 5.016781330000000594 0.2500000000000000000
0.4899999999999999911 4.988763329999999385 0.2099999999999999922
0.5100000000000000089 4.813959579999999683 0.1700000000000000122
0.5300000000000000266 4.290696689999999869 0.2999999999999999889
0.5500000000000000444 4.250257470000000204 0.2500000000000000000
0.5699999999999999512 4.592824000000000240 0.3549999999999999822
0.5899999999999999689 4.394015999999999700 0.3300000000000000155
0.6099999999999999867 3.855744000000000060 0.3049999999999999933
0.6300000000000000044 3.911783999999999928 0.4299999999999999933
0.6500000000000000222 3.550399999999999778 0.1600000000000000033
2.2250000000000000000 1.850000000000000000 0.3300000000000000000
